"347344628","Estele Strang","Female","[81.0, 95.0, 79.0, 18.0, 2.0, 73.0, 80.0, 69.0, 72.0, 88.0, 87.0, 76.0, 74.0, 53.0, 21.0, 79.0, 77.0, 94.0, 85.0, 61.0, 51.0, 99.0, 11.0, 64.0]","85","BSc (Hons) Computing","[21/01/6138, 05/06/4664, 20/10/5320, 03/06/5043, 14/04/5467, 24/06/7967, 25/10/2857, 27/01/6182, 12/02/5145, 07/09/8171, 06/11/8243, 28/10/3286, 26/11/8530, 24/07/2624, 25/08/6969, 24/07/8704, 22/06/8305, 03/10/2908, 28/03/6539, 24/08/5840, 08/03/2773, 12/04/5682, 20/10/8761, 16/07/3518]"
"36001043","Mitzi Chavez","Female","[47.0, 18.0, 33.0, 11.0, 57.0, 34.0, 55.0, 53.0, 76.0, 95.0, 88.0, 90.0, 6.0, 73.0, 11.0, 90.0, 13.0, 45.0, 81.0, 19.0, 41.0, 92.0, 2.0, 18.0]","45","BSc (Hons) Information Technology Management for Business","[19/12/7154, 11/02/7083, 24/03/8500, 14/02/4759, 26/11/3571, 08/11/6397, 06/05/4997, 11/06/8994, 17/10/8896, 24/06/7125, 11/08/4837, 26/08/8918, 25/10/4883, 13/05/7964, 19/01/4590, 12/03/3645, 18/05/4414, 14/10/5411, 24/12/3199, 20/01/7494, 07/04/8923, 06/09/3766, 04/09/5457, 21/02/5619]"
"985000","Guglielmo Scoble","Male","[45.0, 22.0, 53.0, 84.0, 9.0, 85.0, 71.0, 61.0, 33.0, 48.0, 40.0, 63.0, 32.0, 56.0, 26.0, 39.0, 55.0, 98.0, 28.0, 9.0, 29.0, 28.0, 31.0, 48.0]","98","BSc (Hons) Computing (Networking, Security and Forensics)","[13/02/6437, 28/09/4699, 24/09/6269, 24/03/7628, 10/05/8007, 04/03/9012, 12/09/6844, 28/12/4340, 11/02/6297, 13/12/2234, 25/08/6231, 16/08/6219, 05/10/3601, 10/06/2472, 23/02/6935, 27/09/5467, 17/12/6848, 15/09/4636, 21/04/5660, 21/02/5986, 11/06/2957, 17/09/7612, 24/10/6077, 05/10/3981]"
"457035215","Lorine Wales","Female","[38.0, 46.0, 58.0, 25.0, 69.0, 68.0, 42.0, 79.0, 83.0, 23.0, 49.0, 97.0, 78.0, 51.0, 37.0, 24.0, 48.0, 13.0, 69.0, 15.0, 35.0, 64.0, 83.0, 45.0]","5","BSc (Hons) Information Technology Management for Business","[01/09/8590, 26/07/3856, 02/07/8191, 15/10/2860, 13/08/7437, 25/03/5152, 22/03/3430, 15/08/2709, 13/06/3495, 08/07/4114, 01/03/6206, 09/12/2829, 03/11/4171, 19/04/8961, 18/03/4737, 02/09/3255, 19/03/6255, 06/04/2153, 04/07/8517, 23/05/6677, 17/06/3630, 04/06/3138, 16/12/6388, 14/10/4511]"
"121288630","Bethany Lamborn","Female","[30.0, 42.0, 97.0, 3.0, 67.0, 19.0, 67.0, 91.0, 12.0, 35.0, 66.0, 99.0, 7.0, 35.0, 3.0, 9.0, 6.0, 78.0, 65.0, 61.0, 77.0, 77.0, 85.0, 61.0]","7","BSc (Hons) Web Design and Development","[05/04/5844, 07/11/5759, 26/11/2318, 23/02/7872, 28/03/6788, 05/07/5038, 06/06/4041, 06/04/6977, 14/04/8610, 14/12/2158, 18/02/6644, 07/06/6096, 15/11/5396, 16/07/3119, 19/10/5037, 10/02/3614, 28/06/6639, 22/06/4229, 17/03/2465, 20/04/5795, 17/11/3943, 20/04/8415, 06/06/4174, 11/06/4052]"
"103584271","Cort Barhems","Male","[52.0, 37.0, 0.0, 6.0, 7.0, 20.0, 19.0, 8.0, 60.0, 39.0, 98.0, 17.0, 99.0, 78.0, 51.0, 97.0, 69.0, 67.0, 15.0, 56.0, 8.0, 85.0, 28.0, 87.0]","35","BEng (Hons) Intelligent Automation and Robotics","[19/10/7130, 12/09/2909, 25/11/6101, 24/08/8494, 04/05/6372, 19/07/8831, 19/11/6226, 24/08/2252, 28/11/2726, 09/09/2314, 08/05/8103, 14/10/5642, 20/08/6871, 17/05/5086, 05/05/3381, 11/08/8005, 06/02/2827, 12/04/5652, 05/09/7104, 06/03/2569, 24/07/7116, 03/09/3776, 19/09/6758, 12/11/4091]"
"195960237","Orel Keavy","Female","[39.0, 39.0, 28.0, 32.0, 28.0, 67.0, 40.0, 27.0, 91.0, 52.0, 51.0, 52.0, 88.0, 19.0, 43.0, 12.0, 85.0, 81.0, 19.0, 65.0, 50.0, 62.0, 8.0, 27.0]","12","BSc (Hons) Robotics and Artificial Intelligence","[02/06/6693, 08/11/5437, 22/12/4197, 24/10/7377, 26/09/7643, 12/02/8196, 22/01/2747, 07/05/7102, 12/07/6084, 20/09/5995, 10/10/2404, 21/11/5779, 22/02/2631, 13/03/7989, 21/11/5623, 19/05/6065, 21/09/2855, 01/04/5008, 25/07/2877, 10/11/3583, 13/05/5714, 27/11/4159, 04/07/2245, 11/07/4463]"
"828562012","Silvain Fenich","Male","[82.0, 2.0, 46.0, 48.0, 95.0, 77.0, 79.0, 52.0, 25.0, 43.0, 36.0, 36.0, 59.0, 67.0, 72.0, 44.0, 60.0, 71.0, 53.0, 88.0, 26.0, 89.0, 17.0, 30.0]","46","BSc (Hons) Computer Science","[18/01/4993, 11/06/3490, 12/09/5226, 12/04/8198, 18/11/4469, 09/04/4753, 10/06/5495, 02/07/5024, 22/02/7048, 20/08/8720, 25/11/3299, 21/04/8499, 05/05/6398, 21/03/7474, 24/10/2418, 26/08/6087, 03/06/8208, 20/03/4508, 28/04/6055, 14/05/4004, 25/10/3703, 05/09/3448, 02/08/7765, 27/09/3466]"
"490214434","Bradney Bagger","Male","[98.0, 2.0, 15.0, 12.0, 79.0, 23.0, 12.0, 54.0, 6.0, 73.0, 22.0, 46.0, 59.0, 26.0, 58.0, 29.0, 86.0, 64.0, 68.0, 85.0, 89.0, 22.0, 32.0, 18.0]","24","BSc (Hons) Data Science","[01/11/5508, 19/05/7006, 12/08/2974, 26/08/6349, 25/09/4258, 17/07/8971, 26/08/2332, 04/08/5020, 13/02/6827, 12/11/2388, 12/04/3328, 07/07/4332, 24/03/5019, 11/03/4013, 09/07/8861, 18/04/6165, 04/06/6502, 14/11/5718, 04/09/7498, 05/02/3924, 15/03/6610, 15/10/4745, 11/05/6771, 06/09/2387]"
"644244301","Mannie Killwick","Bigender","[17.0, 42.0, 39.0, 85.0, 72.0, 6.0, 90.0, 32.0, 40.0, 13.0, 14.0, 39.0, 67.0, 62.0, 97.0, 53.0, 52.0, 94.0, 11.0, 38.0, 59.0, 39.0, 20.0, 85.0]","31","BSc (Hons) Robotics and Artificial Intelligence","[14/10/5092, 10/10/4122, 21/12/8067, 14/02/7421, 16/07/7976, 06/12/4662, 18/11/7762, 17/04/7562, 13/05/3803, 04/03/8181, 20/11/3814, 10/05/3557, 03/07/6360, 13/04/4410, 26/02/7500, 15/04/5357, 06/03/7400, 26/07/4421, 17/04/6076, 19/09/5502, 21/02/3365, 04/03/4872, 28/08/8019, 21/03/6363]"
"178556684","Dion Lemmon","Male","[5.0, 69.0, 77.0, 88.0, 26.0, 70.0, 49.0, 84.0, 27.0, 62.0, 93.0, 78.0, 35.0, 14.0, 38.0, 62.0, 63.0, 49.0, 28.0, 47.0, 5.0, 57.0, 69.0, 52.0]","18","BSc (Hons) Computer Engineering","[02/02/5370, 14/11/4877, 02/02/8285, 06/05/5382, 14/10/8537, 20/11/8193, 23/04/6734, 22/11/6480, 11/03/4285, 09/07/4597, 09/11/4805, 14/05/4515, 20/12/3410, 19/09/4396, 07/10/5620, 26/08/2675, 23/08/6850, 26/02/3831, 12/10/3828, 09/03/3770, 19/09/8415, 11/11/2918, 01/08/5912, 15/12/3524]"
"198864064","Darbee Metzke","Male","[43.0, 18.0, 79.0, 24.0, 9.0, 78.0, 51.0, 31.0, 44.0, 62.0, 77.0, 12.0, 3.0, 12.0, 32.0, 11.0, 90.0, 89.0, 6.0, 29.0, 7.0, 63.0, 77.0, 15.0]","37","BSc (Hons) Computer Science","[05/05/2308, 20/06/5675, 07/04/3731, 18/04/2273, 24/12/4870, 13/08/2667, 13/08/8092, 15/02/3648, 11/07/6264, 27/05/4826, 22/09/8870, 07/06/6142, 15/06/4286, 08/11/7745, 26/10/6755, 02/08/6467, 09/05/9006, 08/08/2710, 24/11/3511, 06/10/7447, 08/08/3430, 23/10/3349, 02/02/8689, 07/11/5119]"
"150238474","Honoria Vigours","Female","[8.0, 91.0, 80.0, 15.0, 36.0, 64.0, 32.0, 26.0, 92.0, 44.0, 17.0, 89.0, 67.0, 33.0, 89.0, 97.0, 30.0, 5.0, 19.0, 69.0, 6.0, 64.0, 80.0, 46.0]","14","BSc (Hons) Computing (Games Programming)","[13/03/6753, 05/02/3654, 21/07/6346, 07/08/3267, 03/10/3865, 09/07/7458, 18/01/2506, 27/02/7604, 06/02/8428, 14/11/3734, 11/08/4730, 24/08/9002, 08/07/7016, 14/06/8008, 20/08/7205, 09/11/6894, 18/10/3955, 07/09/5490, 21/10/2881, 27/06/7394, 19/03/3964, 06/04/8680, 07/08/2361, 14/03/5505]"
"368124954","Darby Mewes","Male","[49.0, 62.0, 21.0, 72.0, 19.0, 95.0, 50.0, 6.0, 96.0, 29.0, 67.0, 53.0, 29.0, 34.0, 58.0, 99.0, 87.0, 72.0, 39.0, 91.0, 90.0, 84.0, 72.0, 31.0]","90","BSc (Hons) Computing (Games Programming)","[05/10/7283, 18/12/5724, 24/09/6847, 24/05/6248, 13/10/6977, 06/07/4552, 24/12/5192, 10/04/8922, 16/02/4646, 14/02/4878, 23/05/6157, 21/11/4457, 25/06/8417, 22/03/2374, 15/04/4880, 20/04/4745, 03/05/6994, 16/09/6423, 10/04/8489, 05/07/7093, 03/04/4935, 13/05/2314, 08/03/2341, 04/08/2857]"
"396943773","Alvinia Krzyzanowski","Female","[54.0, 0.0, 84.0, 57.0, 33.0, 87.0, 2.0, 83.0, 42.0, 47.0, 20.0, 28.0, 14.0, 9.0, 38.0, 99.0, 98.0, 10.0, 66.0, 80.0, 26.0, 93.0, 68.0, 0.0]","43","BSc (Hons) Computer Science","[25/10/4800, 09/05/3567, 14/03/4042, 14/08/7493, 15/09/2861, 24/05/5943, 18/10/2098, 20/02/6369, 07/11/4229, 02/11/5422, 20/03/6232, 27/07/3556, 19/10/4319, 27/12/4648, 08/07/8272, 15/02/3151, 09/03/2271, 16/04/6021, 18/05/6333, 23/12/5835, 15/05/3162, 08/01/4083, 11/09/5678, 12/04/5814]"
"697203912","Melita Le Jean","Female","[61.0, 26.0, 7.0, 90.0, 95.0, 45.0, 28.0, 3.0, 19.0, 47.0, 75.0, 45.0, 40.0, 85.0, 96.0, 0.0, 9.0, 52.0, 14.0, 97.0, 0.0, 54.0, 21.0, 35.0]","45","BSc (Hons) Robotics and Artificial Intelligence","[23/11/8660, 13/03/2813, 20/07/4527, 22/11/7005, 23/04/5128, 01/10/2160, 07/03/7662, 02/10/7914, 18/05/4191, 04/06/6402, 19/10/4838, 09/03/3908, 07/07/5212, 20/10/5371, 19/11/2941, 07/03/3279, 16/06/2557, 27/11/3191, 07/08/2674, 06/05/8467, 14/01/3558, 04/02/5260, 02/04/8732, 27/03/8690]"
"430875659","Maximilianus Ovenden","Male","[93.0, 72.0, 34.0, 50.0, 34.0, 70.0, 75.0, 40.0, 66.0, 26.0, 89.0, 4.0, 39.0, 34.0, 70.0, 58.0, 30.0, 7.0, 94.0, 6.0, 44.0, 78.0, 82.0, 90.0]","30","BSc (Hons) Computer Science and Artificial Intelligence","[04/06/2606, 02/04/6850, 04/04/6195, 25/07/3162, 12/01/8336, 04/11/4374, 20/05/8955, 22/12/3276, 26/06/2634, 26/02/8007, 03/07/3090, 09/02/8105, 21/10/8385, 05/12/5788, 18/12/5644, 26/09/4180, 16/08/6703, 22/11/8496, 21/06/6759, 10/01/2871, 13/11/8363, 05/10/2585, 16/04/3538, 04/09/5871]"
"927359026","Hillel Barrabeale","Male","[3.0, 32.0, 88.0, 44.0, 7.0, 43.0, 51.0, 62.0, 25.0, 89.0, 7.0, 9.0, 71.0, 30.0, 63.0, 33.0, 58.0, 39.0, 10.0, 32.0, 81.0, 15.0, 92.0, 98.0]","61","BSc (Hons) Data Science","[27/05/5849, 12/10/3549, 20/02/6563, 10/02/6609, 08/02/2908, 16/04/4527, 05/12/4482, 03/10/8830, 05/07/2600, 13/02/2559, 21/10/6390, 26/08/3649, 11/07/4275, 16/11/2295, 07/11/8032, 24/12/5772, 24/05/8930, 14/04/6219, 16/11/4738, 24/01/6438, 25/03/5774, 02/08/7060, 15/06/4087, 15/02/4349]"
"529829078","Ernaline Burdfield","Genderfluid","[56.0, 37.0, 50.0, 55.0, 67.0, 48.0, 41.0, 97.0, 87.0, 95.0, 3.0, 30.0, 83.0, 92.0, 57.0, 30.0, 28.0, 46.0, 67.0, 90.0, 24.0, 32.0, 56.0, 57.0]","43","BSc (Hons) Computing (Networking, Security and Forensics)","[24/07/3370, 26/11/4338, 08/10/3639, 07/07/5485, 03/02/5627, 13/10/8887, 05/06/4255, 24/09/2312, 14/03/2694, 19/10/4900, 26/07/6948, 27/02/7393, 28/10/3128, 03/07/4349, 08/11/7699, 15/06/5021, 25/08/4476, 15/01/6746, 19/08/3567, 19/12/5391, 19/06/2148, 23/05/4067, 23/06/4111, 03/11/6395]"
"61543283","Faye Tolputt","Female","[53.0, 9.0, 65.0, 40.0, 71.0, 8.0, 26.0, 82.0, 4.0, 6.0, 57.0, 82.0, 84.0, 37.0, 81.0, 68.0, 17.0, 21.0, 42.0, 80.0, 69.0, 97.0, 72.0, 17.0]","28","BSc (Hons) Computer Engineering","[28/03/2719, 09/05/7823, 04/07/5578, 23/01/7016, 15/09/3306, 14/06/5851, 09/12/5871, 12/11/6955, 18/05/6683, 02/11/2368, 18/02/3231, 05/02/6345, 24/05/7854, 26/12/3927, 02/08/4036, 21/02/3724, 18/11/6766, 14/06/2862, 04/04/5052, 08/12/5692, 13/03/5323, 11/01/7034, 27/03/2884, 28/09/4096]"
"870789947","Philbert Drohun","Polygender","[34.0, 70.0, 20.0, 70.0, 9.0, 4.0, 76.0, 98.0, 0.0, 62.0, 11.0, 34.0, 75.0, 19.0, 71.0, 58.0, 54.0, 6.0, 32.0, 72.0, 57.0, 12.0, 74.0, 45.0]","18","BSc (Hons) Computer Science and Artificial Intelligence","[10/11/7659, 03/08/4750, 16/06/6123, 05/09/3054, 22/07/7199, 06/05/3212, 22/08/3540, 03/08/3748, 13/04/7800, 27/10/4273, 23/04/5087, 14/11/3865, 22/03/2944, 05/01/7175, 11/05/5231, 23/12/8466, 02/01/2961, 11/11/6497, 02/09/3988, 04/07/2967, 15/11/2753, 18/07/2557, 21/10/5936, 07/07/6721]"
"103208058","Wynn Bilbey","Male","[23.0, 64.0, 79.0, 27.0, 27.0, 36.0, 50.0, 53.0, 46.0, 22.0, 73.0, 38.0, 55.0, 3.0, 75.0, 51.0, 12.0, 25.0, 55.0, 69.0, 49.0, 23.0, 84.0, 45.0]","10","BSc (Hons) Computing (Networking, Security and Forensics)","[04/08/8204, 14/10/6939, 26/02/5353, 16/09/6947, 01/02/4820, 21/04/3630, 08/01/5408, 01/11/4486, 13/07/2366, 17/02/2333, 01/04/8355, 09/08/7887, 05/01/8289, 11/03/2108, 14/10/7222, 07/11/2359, 10/10/3542, 03/05/2945, 20/04/2830, 13/11/3170, 23/01/5256, 13/01/4368, 22/07/7837, 25/03/7861]"
"944185252","Britt Couve","Female","[6.0, 14.0, 86.0, 19.0, 9.0, 1.0, 35.0, 26.0, 97.0, 62.0, 12.0, 3.0, 47.0, 84.0, 93.0, 75.0, 15.0, 27.0, 3.0, 22.0, 15.0, 37.0, 59.0, 92.0]","89","BSc (Hons) Computing","[20/03/7870, 07/09/6807, 06/02/2552, 13/06/2169, 22/04/7069, 17/06/4048, 26/02/2730, 17/04/3237, 09/03/8791, 02/11/2150, 05/07/6071, 07/08/2191, 27/12/2707, 13/06/2388, 20/08/3714, 25/09/7800, 26/05/2797, 13/05/5519, 03/03/2534, 09/06/7138, 25/07/5539, 17/07/6592, 25/07/3107, 04/06/4801]"
"501595670","Caspar Belding","Male","[41.0, 3.0, 65.0, 36.0, 68.0, 63.0, 54.0, 11.0, 87.0, 37.0, 38.0, 17.0, 23.0, 68.0, 24.0, 24.0, 1.0, 55.0, 45.0, 19.0, 8.0, 23.0, 18.0, 61.0]","18","BSc (Hons) Computer Engineering","[08/06/6034, 09/07/7045, 05/02/3432, 08/08/8335, 23/04/6358, 12/09/6213, 04/01/5250, 18/11/4595, 07/07/3902, 20/10/8046, 07/03/4134, 23/10/6314, 17/12/8938, 23/02/5126, 12/11/3185, 21/12/4799, 16/09/6242, 11/06/3186, 14/04/5646, 19/03/4801, 20/11/5523, 06/11/7258, 02/02/3397, 25/09/8520]"
"710040599","Bunny Cholton","Agender","[64.0, 61.0, 18.0, 14.0, 44.0, 30.0, 43.0, 83.0, 50.0, 2.0, 91.0, 47.0, 34.0, 71.0, 96.0, 17.0, 81.0, 38.0, 52.0, 61.0, 80.0, 11.0, 61.0, 7.0]","91","BSc (Hons) Computing","[23/02/6346, 12/09/2712, 14/04/4609, 02/04/4433, 06/08/2480, 03/06/8530, 04/10/2401, 13/08/8123, 05/08/3562, 08/02/6927, 13/08/6672, 03/10/8786, 10/04/3504, 16/03/7531, 07/02/2661, 08/01/4130, 26/05/2627, 05/08/3116, 26/11/7794, 14/07/4641, 26/07/7466, 08/03/5717, 13/07/7152, 17/04/7459]"
"705813607","Iolanthe Marten","Female","[65.0, 13.0, 15.0, 48.0, 86.0, 37.0, 75.0, 60.0, 48.0, 25.0, 74.0, 52.0, 50.0, 51.0, 40.0, 1.0, 53.0, 95.0, 90.0, 88.0, 26.0, 19.0, 17.0, 16.0]","69","BSc (Hons) Computing (Games Programming)","[05/01/3220, 12/06/6590, 13/04/5133, 19/05/8620, 09/12/7422, 14/12/3706, 24/02/3591, 10/09/4348, 21/08/3431, 06/03/4829, 23/05/4949, 07/04/7086, 25/02/7593, 05/11/2169, 19/05/8932, 11/04/2911, 12/04/5022, 28/06/4526, 21/07/3306, 07/05/3456, 15/11/4171, 13/01/6745, 04/04/4161, 06/08/5234]"
"382962893","Teddie Teare","Male","[10.0, 67.0, 87.0, 83.0, 43.0, 33.0, 44.0, 52.0, 30.0, 70.0, 8.0, 97.0, 63.0, 18.0, 34.0, 39.0, 9.0, 58.0, 40.0, 86.0, 42.0, 60.0, 92.0, 85.0]","47","BSc (Hons) Information Technology Management for Business","[15/06/6643, 20/09/3691, 07/11/3941, 08/02/2762, 08/06/6350, 27/09/5889, 09/07/6825, 01/05/3150, 25/12/2094, 03/04/6079, 23/02/8429, 04/10/3186, 03/09/8156, 26/09/2861, 27/02/4729, 28/02/2821, 26/03/8924, 25/05/7137, 20/07/7488, 18/10/3611, 06/11/4130, 10/07/2400, 24/10/5699, 13/10/5129]"
"830385012","Marylinda England","Female","[77.0, 85.0, 45.0, 59.0, 74.0, 21.0, 45.0, 10.0, 14.0, 90.0, 35.0, 28.0, 59.0, 49.0, 37.0, 4.0, 4.0, 23.0, 69.0, 5.0, 62.0, 93.0, 21.0, 99.0]","43","BSc (Hons) Computer Engineering","[16/02/8748, 10/10/2379, 25/07/4191, 05/10/7045, 12/03/7687, 12/12/8800, 26/11/8560, 06/10/4781, 24/08/4710, 24/07/6713, 19/02/7388, 02/11/6548, 05/08/7568, 26/06/6468, 17/11/2323, 18/02/4340, 12/06/3801, 13/09/7655, 27/06/3338, 13/09/3364, 02/08/4384, 01/06/8394, 08/04/4964, 12/05/5643]"
"321660981","Sherline Shillam","Female","[78.0, 49.0, 1.0, 47.0, 68.0, 15.0, 48.0, 16.0, 27.0, 56.0, 8.0, 4.0, 38.0, 18.0, 45.0, 67.0, 68.0, 56.0, 92.0, 4.0, 11.0, 77.0, 40.0, 20.0]","62","BSc (Hons) Computing","[22/11/8965, 11/04/5785, 12/01/7607, 22/05/2706, 17/07/2656, 05/03/4672, 18/03/6268, 03/03/3993, 25/12/3679, 10/06/6063, 21/09/4625, 14/03/3446, 04/02/3830, 11/06/6137, 20/06/4715, 21/05/2620, 21/02/4656, 12/09/5991, 02/09/2937, 21/08/6120, 05/09/4705, 03/07/3602, 05/07/3268, 28/04/4907]"
"396072322","Carlotta Bortolini","Female","[33.0, 73.0, 4.0, 73.0, 77.0, 11.0, 64.0, 75.0, 0.0, 15.0, 74.0, 28.0, 76.0, 28.0, 24.0, 80.0, 28.0, 93.0, 85.0, 59.0, 28.0, 4.0, 53.0, 1.0]","49","BSc (Hons) Computer Science and Mathematics","[08/10/2367, 18/10/3478, 14/01/6506, 02/10/5683, 22/11/2857, 11/06/6397, 10/07/2583, 19/04/6207, 03/04/5005, 03/05/4439, 19/03/3877, 25/07/6986, 28/08/8472, 12/04/4948, 19/11/4016, 09/09/7128, 05/08/5570, 15/09/6182, 06/09/6197, 12/04/6794, 05/08/7952, 16/04/5203, 12/02/5626, 10/09/7460]"
"631103136","Kirbee Halsey","Female","[90.0, 92.0, 94.0, 9.0, 3.0, 23.0, 43.0, 40.0, 48.0, 82.0, 44.0, 13.0, 97.0, 60.0, 39.0, 76.0, 96.0, 85.0, 54.0, 22.0, 27.0, 77.0, 54.0, 36.0]","31","BSc (Hons) Computer Science and Artificial Intelligence","[17/02/4038, 21/08/2227, 10/02/3182, 06/05/5746, 23/05/4738, 11/05/4592, 03/09/3458, 05/03/4385, 22/08/4951, 07/11/2130, 23/07/6797, 25/03/8857, 13/06/2523, 18/08/5113, 05/11/7376, 26/03/5830, 15/09/4097, 11/09/8503, 24/04/2592, 28/06/5065, 18/08/2190, 05/08/5732, 09/07/5477, 01/05/3388]"
"196216695","Hollyanne Lorans","Female","[69.0, 34.0, 9.0, 52.0, 27.0, 25.0, 23.0, 69.0, 51.0, 72.0, 52.0, 38.0, 69.0, 42.0, 54.0, 20.0, 48.0, 56.0, 16.0, 74.0, 92.0, 0.0, 43.0, 32.0]","24","BSc (Hons) Robotics and Artificial Intelligence","[15/06/5391, 24/02/7186, 18/07/2617, 01/01/5356, 28/03/3859, 17/06/7200, 19/05/7305, 13/03/8033, 04/08/5150, 17/07/3965, 15/02/7201, 13/01/5871, 03/04/5090, 11/04/6725, 25/02/4163, 20/05/3489, 21/06/4824, 24/01/2174, 11/01/3800, 23/06/4663, 28/08/8616, 28/08/2532, 08/12/6692, 03/11/3803]"
"215176244","Glenna Muggleton","Female","[7.0, 94.0, 51.0, 21.0, 42.0, 68.0, 83.0, 9.0, 84.0, 24.0, 4.0, 8.0, 7.0, 57.0, 71.0, 76.0, 97.0, 34.0, 55.0, 37.0, 44.0, 78.0, 86.0, 18.0]","97","BSc (Hons) Computing (Games Programming)","[25/06/5335, 20/04/2247, 10/03/3533, 21/12/8967, 14/04/2323, 04/07/4249, 28/04/6634, 05/06/4055, 07/11/2373, 03/03/4859, 26/08/5623, 02/04/6093, 12/02/6858, 19/11/8117, 24/08/3039, 01/11/3757, 26/02/2399, 07/08/6742, 09/04/6299, 16/04/2239, 23/08/4631, 25/01/5371, 20/04/4187, 09/04/5554]"
"807883841","Brigg Kermott","Male","[21.0, 73.0, 71.0, 72.0, 64.0, 49.0, 43.0, 87.0, 92.0, 56.0, 11.0, 78.0, 64.0, 5.0, 46.0, 56.0, 4.0, 74.0, 71.0, 6.0, 59.0, 44.0, 69.0, 68.0]","39","MComp (Hons) Computer Security and Networks","[18/12/4955, 01/09/5773, 02/03/3671, 04/11/6695, 13/02/7904, 24/09/3360, 03/09/8483, 03/04/5082, 25/09/7393, 26/02/5917, 23/05/5011, 05/06/3300, 15/04/5223, 05/11/7799, 08/03/2369, 16/01/5994, 04/09/6968, 03/03/5865, 27/04/6024, 28/09/4668, 17/08/6558, 23/07/5172, 07/03/3562, 05/05/4250]"
"437102","Marsh Blackwell","Male","[96.0, 66.0, 46.0, 97.0, 11.0, 26.0, 3.0, 73.0, 93.0, 56.0, 89.0, 43.0, 91.0, 60.0, 48.0, 90.0, 3.0, 36.0, 82.0, 86.0, 27.0, 62.0, 22.0, 47.0]","86","BSc (Hons) Computing","[04/10/3832, 11/06/5716, 03/12/6655, 19/11/7405, 28/09/4240, 19/04/5054, 17/02/4246, 06/06/8822, 16/08/2592, 12/10/5763, 03/07/4952, 26/05/5839, 04/11/7653, 08/05/4318, 02/05/3580, 23/10/5492, 20/01/8460, 19/10/6745, 10/06/4482, 11/11/6616, 26/05/6137, 04/03/2134, 07/02/5711, 23/05/6574]"
"42179193","Jayme Harsent","Female","[32.0, 92.0, 1.0, 85.0, 11.0, 76.0, 67.0, 92.0, 77.0, 48.0, 90.0, 85.0, 59.0, 55.0, 22.0, 30.0, 3.0, 84.0, 63.0, 51.0, 95.0, 10.0, 72.0, 33.0]","22","MComp (Hons) Computer Security and Networks","[18/03/4582, 05/08/7532, 02/04/7368, 06/11/6688, 18/02/3449, 26/09/3535, 18/04/8865, 21/11/5011, 04/08/2302, 13/06/4044, 26/07/4435, 02/03/4520, 19/02/7125, 22/08/7510, 27/10/8261, 08/02/5700, 26/10/2521, 14/05/2623, 14/12/6408, 04/01/2459, 18/09/6868, 21/07/2402, 24/10/5366, 08/09/8772]"
"248393141","Tory Moorcraft","Female","[81.0, 49.0, 5.0, 29.0, 43.0, 90.0, 76.0, 58.0, 55.0, 62.0, 3.0, 80.0, 32.0, 70.0, 99.0, 41.0, 64.0, 64.0, 87.0, 11.0, 38.0, 11.0, 92.0, 66.0]","55","BSc (Hons) Information Technology Management for Business","[01/04/2238, 19/07/8676, 01/04/3291, 14/09/8406, 14/07/8263, 16/07/4514, 06/07/4236, 10/10/7818, 22/07/6259, 16/07/8900, 05/03/2221, 11/07/4330, 16/01/5098, 25/06/5488, 25/06/2421, 23/02/2284, 11/04/8864, 12/06/5749, 27/08/4921, 16/02/4389, 25/08/5750, 04/02/2352, 09/07/6934, 03/01/4176]"
"810525741","Normie Bottleson","Non-binary","[85.0, 93.0, 69.0, 36.0, 31.0, 95.0, 18.0, 3.0, 47.0, 25.0, 72.0, 3.0, 41.0, 30.0, 20.0, 62.0, 97.0, 72.0, 25.0, 5.0, 89.0, 79.0, 27.0, 97.0]","18","BSc (Hons) Computer Engineering","[27/01/8327, 15/03/6201, 22/09/2824, 08/06/7151, 14/10/5077, 09/03/5922, 03/10/8926, 10/09/4004, 10/06/4307, 21/11/4854, 10/10/6524, 23/11/8024, 22/04/3607, 01/10/5625, 04/05/2752, 18/04/3992, 17/11/4674, 16/03/3349, 04/03/8728, 27/11/3103, 22/02/5991, 14/08/2954, 13/12/6285, 16/10/8417]"
"193064611","Aile Sidney","Female","[82.0, 18.0, 32.0, 72.0, 34.0, 58.0, 15.0, 60.0, 90.0, 81.0, 70.0, 59.0, 8.0, 20.0, 27.0, 79.0, 64.0, 0.0, 84.0, 79.0, 46.0, 49.0, 52.0, 13.0]","93","MEng (Hons) Intelligent Automation and Robotics","[24/04/4037, 23/08/2694, 24/03/8357, 08/04/8282, 07/06/4043, 11/03/2500, 09/05/7621, 18/04/5988, 11/11/7100, 27/02/6207, 06/07/3402, 26/09/4189, 19/08/6232, 07/04/5983, 02/07/5290, 12/09/7298, 25/07/6238, 15/04/3439, 26/10/7916, 23/05/8963, 15/05/2521, 18/04/3072, 04/05/8182, 20/08/5090]"
